Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu
9.05625,0.01855352,9.05667,0.03710704,9.05667,1.071031,9.05708,2.68265,,,,,9.0596,4.548299,9.05833,3.637933,,,,,9.05875,3.607392,9.0571,6.240748,9.05875,3.952348,9.0575,0.7387087,,,9.05792,7.320086,,,9.05792,2.70006,9.05667,3.667131,9.05833,3.401413,,,9.05792,0.06600676,,,9.05458,0.08157581,9.055,0.01641464,9.05542,0.06635495,9.05542,3.447871,,,9.05417,0.01666335,,,9.05792,0.0689415,9.05792,2.335605,9.055,2.301433,9.055,2.295115,9.05375,1.256516,9.05375,2.947324,9.05917,2.473289,9.05917,3.563719,9.05958,0.03825109,9.05958,2.561132
9.06292,0.01830481,9.06333,0.03461998,9.06333,1.075557,9.06375,2.691803,,,,,9.0663,4.55576,9.065,3.642608,,,,,9.06542,3.608187,9.0638,6.241992,9.06542,3.959162,9.06417,0.7463191,,,9.06458,6.818096,,,9.06458,2.706825,9.06333,3.66927,9.065,3.403601,,,9.06458,0.06660366,,,9.06125,0.08187425,9.06167,0.01681257,9.06208,0.06600676,9.06208,3.451403,,,9.06083,0.01671309,,,9.06458,0.06859331,9.06458,2.347642,9.06167,2.304467,9.06167,2.296956,9.06042,1.259202,9.06042,2.910217,9.06583,2.477019,9.06583,3.566703,9.06625,0.03700756,9.06625,2.571777
9.06958,0.01785714,9.07,0.03198368,9.07,1.080183,9.07042,2.702895,,,,,9.0729,4.562575,9.07167,3.647085,,,,,9.07208,3.609133,9.0704,6.242937,9.07208,3.966027,9.07083,0.7538798,,,9.07125,6.333466,,,9.07125,2.713689,9.07,3.672055,9.07167,3.405044,,,9.07125,0.06734978,,,9.06792,0.08162555,9.06833,0.01726025,9.06875,0.06595702,9.06875,3.454735,,,9.0675,0.01706128,,,9.07125,0.06819538,9.07125,2.359431,9.06833,2.308496,9.06833,2.297951,9.06708,1.261689,9.06708,2.872911,9.0725,2.481148,9.0725,3.569986,9.07292,0.03586351,9.07292,2.58277
9.07625,0.01740947,9.07667,0.02939713,9.07667,1.08456,9.07708,2.715629,,,,,9.0796,4.569389,9.07833,3.651313,,,,,9.07875,3.609879,9.0771,6.243932,9.07875,3.97299,9.0775,0.7614405,,,9.07792,5.86734,,,9.07792,2.720553,9.07667,3.675139,9.07833,3.406039,,,9.07792,0.06784719,,,9.07458,0.08092917,9.075,0.01770792,9.07542,0.06655392,9.07542,3.457819,,,9.07417,0.01785714,,,9.07792,0.06759849,9.07792,2.371269,9.075,2.314067,9.075,2.298299,9.07375,1.263828,9.07375,2.837396,9.07917,2.485277,9.07917,3.573667,9.07958,0.03461998,9.07958,2.593365
9.08292,0.01701154,9.08333,0.02691007,9.08333,1.088788,9.08375,2.729855,,,,,9.0862,4.576701,9.085,3.655094,,,,,9.08542,3.610277,9.0838,6.244727,9.08542,3.980103,9.08417,0.7687027,,,9.08458,5.420961,,,9.08458,2.72697,9.08333,3.678372,9.085,3.406685,,,9.08458,0.06839435,,,9.08125,0.07993434,9.08167,0.01795663,9.08208,0.06739952,9.08208,3.460655,,,9.08083,0.01905094,,,9.08458,0.06705133,9.08458,2.383406,9.08167,2.321727,9.08167,2.298448,9.08042,1.265619,9.08042,2.806506,9.08583,2.489256,9.08583,3.577945,9.08625,0.03357541,9.08625,2.603313
9.08958,0.01676283,9.09,0.02457222,9.09,1.093116,9.09042,2.745374,,,,,9.0929,4.584511,9.09167,3.658675,,,,,9.09208,3.610376,9.0904,6.245125,9.09208,3.987664,9.09083,0.7755173,,,9.09125,4.995374,,,9.09125,2.732491,9.09,3.681954,9.09167,3.407232,,,9.09125,0.06889176,,,9.08792,0.07864107,9.08833,0.01810585,9.08875,0.06814564,9.08875,3.46349,,,9.0875,0.02014524,,,9.09125,0.06685237,9.09125,2.395891,9.08833,2.331626,9.08833,2.298448,9.08708,1.26736,9.08708,2.784869,9.0925,2.493185,9.0925,3.58277,9.09292,0.03302825,9.09292,2.612664
9.09625,0.01661361,9.09667,0.02278154,9.09667,1.097294,9.09708,2.762137,,,,,9.0996,4.59232,9.09833,3.662107,,,,,9.09875,3.610625,9.0971,6.245125,9.09875,3.995424,9.0975,0.781735,,,9.09792,4.591126,,,9.09792,2.737167,9.09667,3.685933,9.09833,3.408078,,,9.09792,0.06938918,,,9.09458,0.07709908,9.095,0.01810585,9.09542,0.06909073,9.09542,3.466574,,,9.09417,0.02109033,,,9.09792,0.06685237,9.09792,2.408476,9.095,2.343265,9.095,2.298398,9.09375,1.2693,9.09375,2.775915,9.09917,2.497264,9.09917,3.587943,9.09958,0.03312774,9.09958,2.621319
9.10292,0.01651413,9.10333,0.02168723,9.10333,1.101423,9.10375,2.780193,,,,,9.1062,4.59998,9.105,3.665489,,,,,9.10542,3.611172,9.1037,6.244777,9.10542,4.003432,9.10417,0.787505,,,9.10458,4.208565,,,9.10458,2.741146,9.10333,3.69036,9.105,3.40957,,,9.10458,0.06973737,,,9.10125,0.07535814,9.10167,0.01775766,9.10208,0.07008556,9.10208,3.469906,,,9.10083,0.02188619,,,9.10458,0.0666534,9.10458,2.420265,9.10167,2.355899,9.10167,2.298448,9.10042,1.27124,9.10042,2.778004,9.10583,2.501592,9.10583,3.593713,9.10625,0.0333267,9.10625,2.628283
9.10958,0.01641464,9.11,0.02089136,9.11,1.105551,9.11042,2.799343,,,,,9.1129,4.607342,9.11167,3.668922,,,,,9.11208,3.611968,,,9.11208,4.011689,9.11083,0.7926283,,,9.11125,3.84804,,,9.11125,2.744528,9.11,3.695334,9.11167,3.411261,,,9.11125,0.06973737,,,9.10792,0.07406486,9.10833,0.01716076,9.10875,0.07093116,9.10875,3.473239,,,9.1075,0.02238361,,,9.11125,0.06645444,9.11125,2.430412,9.10833,2.367937,9.10833,2.298747,9.10708,1.272981,9.10708,2.784272,9.1125,2.506019,9.1125,3.60008,9.11292,0.03377437,9.11292,2.63276
9.11625,0.0163649,9.11667,0.02019499,9.11667,1.109729,9.11708,2.819638,,,,,9.1196,4.614505,9.11833,3.672702,,,,,9.11875,3.612913,,,9.11875,4.020046,9.1175,0.7971548,,,9.11792,3.50965,,,9.11792,2.747165,9.11667,3.701005,9.11833,3.413002,,,9.11792,0.06973737,,,9.11458,0.07316952,9.115,0.01646439,9.11542,0.07122961,9.11542,3.476771,,,9.11417,0.02228412,,,9.11792,0.06630521,9.11792,2.43837,9.115,2.377885,9.115,2.299542,9.11375,1.274771,9.11375,2.787803,9.11917,2.510346,9.11917,3.607143,9.11958,0.03452049,9.11958,2.634202
9.12292,0.01641464,9.12333,0.01944887,9.12333,1.113908,9.12375,2.840828,,,,,9.1263,4.621419,9.125,3.676781,,,,,9.12542,3.614007,,,9.12542,4.028402,9.12417,0.8014823,,,9.12458,3.193096,,,9.12458,2.749055,9.12333,3.707372,9.125,3.415092,,,9.12458,0.06998607,,,9.12125,0.07212495,9.12167,0.01591723,9.12208,0.07127935,9.12208,3.4807,,,9.12083,0.02198567,,,9.12458,0.06625547,9.12458,2.444091,9.12167,2.384401,9.12167,2.300587,9.12042,1.276761,9.12042,2.784719,9.12583,2.514425,9.12583,3.614753,9.12625,0.03556506,9.12625,2.632411
9.12958,0.01646439,9.13,0.01890171,9.13,1.117937,9.13042,2.863012,,,,,9.1329,4.628432,9.13167,3.681009,,,,,9.13208,3.6154,,,9.13208,4.036411,9.13083,0.8058098,,,9.13125,2.89808,,,9.13125,2.750298,9.13,3.714335,9.13167,3.417678,,,9.13125,0.07058297,,,9.12792,0.07088142,9.12833,0.01546956,9.12875,0.07127935,9.12875,3.484978,,,9.1275,0.02188619,,,9.13125,0.06625547,9.13125,2.447622,9.12833,2.386838,9.12833,2.301731,9.12708,1.278651,9.12708,2.773179,9.1325,2.518205,9.1325,3.622861,9.13292,0.03665937,9.13292,2.627238
9.13625,0.01651413,9.13667,0.0184043,9.13667,1.122016,9.13708,2.88654,,,,,9.1396,4.635844,9.13833,3.685635,,,,,9.13875,3.616992,,,9.13875,4.04417,9.1375,0.8100875,,,9.13792,2.624353,,,9.13792,2.750945,9.13667,3.721399,9.13833,3.420762,,,9.13792,0.07113012,,,9.13458,0.06938918,9.135,0.01522085,9.13542,0.07117986,9.13542,3.489554,,,9.13417,0.02158774,,,9.13792,0.06650418,9.13792,2.449662,9.135,2.385446,9.135,2.302825,9.13375,1.280541,9.13375,2.753631,9.13917,2.521687,9.13917,3.631218,9.13958,0.03760446,9.13958,2.618882
9.14292,0.01686232,9.14333,0.0178074,9.14333,1.126144,9.14375,2.912008,,,,,9.1463,4.643454,9.145,3.690957,,,,,9.14542,3.618733,,,9.14542,4.051632,9.14417,0.8140171,,,9.14458,2.37112,,,9.14458,2.751244,9.14333,3.728114,9.145,3.424393,,,9.14458,0.07152805,,,9.14125,0.06779745,9.14167,0.01482292,9.14208,0.07068245,9.14208,3.494379,,,9.14083,0.02084162,,,9.14458,0.06695185,9.14458,2.451104,9.14167,2.381118,9.14167,2.304069,9.14042,1.282581,9.14042,2.730452,9.14583,2.524622,9.14583,3.639475,9.14625,0.03869877,9.14625,2.60769
9.14958,0.01730999,9.15,0.01730999,9.15,1.130173,9.15042,2.939266,,,,,9.1529,4.650667,9.15167,3.696628,,,,,9.15208,3.620772,,,9.15208,4.058993,9.15083,0.8177477,,,9.15125,2.137585,,,9.15125,2.751442,9.15,3.734083,9.15167,3.428571,,,9.15125,0.07172702,,,9.14792,0.06575806,9.14833,0.01427577,9.14875,0.06978711,9.14875,3.499652,,,9.1475,0.02004576,,,9.15125,0.06734978,9.15125,2.452646,9.14833,2.375249,9.14833,2.30571,9.14708,1.284869,9.14708,2.710257,9.1525,2.527059,9.1525,3.647384,9.15292,0.03979308,9.15292,2.594409
9.15625,0.01760844,9.15667,0.01686232,9.15667,1.134351,9.15708,2.967817,,,,,9.1596,4.656586,9.15833,3.702547,,,,,9.15875,3.623558,,,9.15875,4.066106,9.1575,0.8214783,,,9.15792,1.922702,,,9.15792,2.75199,9.15667,3.738758,9.15833,3.433446,,,9.15792,0.0715778,,,9.15458,0.06346996,9.155,0.01392758,9.15542,0.06904099,9.15542,3.505422,,,9.15417,0.01964783,,,9.15792,0.06754875,9.15792,2.454238,9.155,2.368981,9.155,2.3077,9.15375,1.287356,9.15375,2.697175,9.15917,2.529397,9.15917,3.654646,9.15958,0.0405392,9.15958,2.579735
9.16292,0.01735973,9.16333,0.01666335,9.16333,1.138828,9.16375,2.996916,,,,,9.1662,4.660615,9.165,3.708516,,,,,9.16542,3.627338,,,9.16542,4.07312,9.16417,0.8251592,,,9.16458,1.725826,,,9.16458,2.753233,9.16333,3.74234,9.165,3.438868,,,9.16458,0.0709809,,,9.16125,0.0614803,9.16167,0.01397732,9.16208,0.06824513,9.16208,3.511639,,,9.16083,0.01954835,,,9.16458,0.06769797,9.16458,2.455979,9.16167,2.363162,9.16167,2.309739,9.16042,1.290141,9.16042,2.690659,9.16583,2.531735,9.16583,3.661212,9.16625,0.04068842,9.16625,2.564316
9.16958,0.01701154,9.17,0.01646439,9.17,1.143554,9.17042,3.026214,,,,,9.1729,4.662555,9.17167,3.714833,,,,,9.17208,3.632063,,,9.17208,4.080034,9.17083,0.8289893,,,9.17125,1.54611,,,9.17125,2.755372,9.17,3.744976,9.17167,3.444688,,,9.17125,0.06998607,,,9.16792,0.06008754,9.16833,0.01432551,9.16875,0.06734978,9.16875,3.517857,,,9.1675,0.01949861,,,9.17125,0.06784719,9.17125,2.457919,9.16833,2.358337,9.16833,2.311928,9.16708,1.293623,9.16708,2.68842,9.1725,2.534023,9.1725,3.667429,9.17292,0.04048945,9.17292,2.549144
9.17625,0.01676283,9.17667,0.01631516,9.17667,1.148329,9.17708,3.055312,,,,,9.1796,4.662157,9.17833,3.721598,,,,,9.17875,3.637585,,,9.17875,4.08655,9.1775,0.8331675,,,9.17792,1.38266,,,9.17792,2.758307,9.17667,3.747016,9.17833,3.450706,,,9.17792,0.06879228,,,9.17458,0.05924194,9.175,0.01457421,9.17542,0.06635495,9.17542,3.523975,,,9.17417,0.01959809,,,9.17792,0.06779745,9.17792,2.459809,9.175,2.354606,9.175,2.314515,9.17375,1.297503,9.17375,2.688868,9.17917,2.536062,9.17917,3.673747,9.17958,0.04004178,9.17958,2.535117
9.18292,0.01651413,9.18333,0.01606645,9.18333,1.153402,9.18375,3.084411,,,,,9.1862,4.659968,9.185,3.72876,,,,,9.18542,3.643802,,,9.18542,4.092618,9.18417,0.8375945,,,9.18458,1.234829,,,9.18458,2.761988,9.18333,3.748558,9.185,3.456775,,,9.18458,0.06789694,,,9.18125,0.05884401,9.18167,0.01477318,9.18208,0.06565858,9.18208,3.529696,,,9.18083,0.0198468,,,9.18458,0.06774771,9.18458,2.461649,9.18167,2.351721,9.18167,2.317499,9.18042,1.301134,9.18042,2.691106,9.18583,2.538052,9.18583,3.680561,9.18625,0.03889773,9.18625,2.522981
9.18958,0.01626542,9.19,0.01566852,9.19,1.158526,9.19042,3.113908,,,,,9.1929,4.656387,9.19167,3.73652,,,,,9.19208,3.650517,,,9.19208,4.097941,9.19083,0.8423199,,,9.19125,1.101721,,,9.19125,2.765669,9.19,3.75,9.19167,3.463191,,,9.19125,0.06720056,,,9.18792,0.05909272,9.18833,0.01502189,9.18875,0.06536013,9.18875,3.535416,,,9.1875,0.02014524,,,9.19125,0.06774771,9.19125,2.464087,9.18833,2.349184,9.18833,2.320682,9.18708,1.304467,9.18708,2.693792,9.1925,2.540141,9.1925,3.687923,9.19292,0.03700756,9.19292,2.513032
9.19625,0.01606645,9.19667,0.01527059,9.19667,1.1634,9.19708,3.144946,,,,,9.1996,4.652507,9.19833,3.744628,,,,,9.19875,3.657481,,,9.19875,4.102915,9.1975,0.8474433,,,9.19792,0.9822423,,,9.19792,2.768703,9.19667,3.751592,9.19833,3.470155,,,9.19792,0.06675288,,,9.19458,0.05983884,9.195,0.01537008,9.19542,0.0652109,9.19542,3.541086,,,9.19417,0.02029447,,,9.19792,0.06784719,9.19792,2.467618,9.195,2.346846,9.195,2.324015,9.19375,1.307501,9.19375,2.696279,9.19917,2.541982,9.19917,3.69608,9.19958,0.0347692,9.19958,2.505322
9.20292,0.01581775,9.20333,0.0149224,9.20333,1.167628,9.20375,3.17882,,,,,9.2063,4.648826,9.205,3.753134,,,,,9.20542,3.664445,,,9.20542,4.107591,9.20417,0.8528651,,,9.20458,0.8751492,,,9.20458,2.770842,9.20333,3.753532,9.205,3.477815,,,9.20458,0.06625547,,,9.20125,0.06093315,9.20167,0.0155193,9.20208,0.06550935,9.20208,3.546657,,,9.20083,0.02029447,,,9.20458,0.06794668,9.20458,2.472095,9.20167,2.344658,9.20167,2.327696,9.20042,1.310137,9.20042,2.698567,9.20583,2.543772,9.20583,3.704984,9.20625,0.03238162,9.20625,2.499353
9.20958,0.01517111,9.21,0.0146737,9.21,1.171259,9.21042,3.216226,,,,,9.2129,4.645842,9.21167,3.761739,,,,,9.21208,3.671309,,,9.21208,4.112067,9.21083,0.8583366,,,9.21125,0.7794469,,,9.21125,2.772384,9.21,3.755869,9.21167,3.485873,,,9.21125,0.06570832,,,9.20792,0.06217668,9.20833,0.01576801,9.20875,0.0664047,9.20875,3.552079,,,9.2075,0.02024473,,,9.21125,0.06794668,9.21125,2.477119,9.20833,2.342618,9.20833,2.331775,9.20708,1.312127,9.20708,2.700756,9.2125,2.545613,9.2125,3.714236,9.21292,0.02964584,9.21292,2.494131
9.21625,0.01432551,9.21667,0.01437525,9.21667,1.174592,9.21708,3.256715,,,,,9.2196,4.643752,9.21833,3.770245,,,,,9.21875,3.678074,,,9.21875,4.116544,9.2175,0.8637087,,,9.21792,0.6940907,,,9.21792,2.773677,9.21667,3.758754,9.21833,3.494131,,,9.21792,0.0652109,,,9.21458,0.0635197,9.215,0.01626542,9.21542,0.06769797,9.21542,3.557402,,,9.21417,0.02014524,,,9.21792,0.06799642,9.21792,2.48269,9.215,2.340778,9.215,2.336053,9.21375,1.313768,9.21375,2.702547,9.21917,2.547851,9.21917,3.723438,9.21958,0.02661162,9.21958,2.488858
9.22292,0.01377835,9.22333,0.01437525,9.22333,1.177875,9.22375,3.299045,,,,,9.2263,4.642608,9.225,3.778353,,,,,9.22542,3.684889,,,9.22542,4.12122,9.22417,0.8690808,,,9.22458,0.6181854,,,9.22458,2.774473,9.22333,3.762386,9.225,3.502487,,,9.22458,0.06486271,,,9.22125,0.06506168,9.22167,0.01701154,9.22208,0.06909073,9.22208,3.562873,,,9.22083,0.02004576,,,9.22458,0.06814564,9.22458,2.489107,9.22167,2.339435,9.22167,2.34043,9.22042,1.315559,9.22042,2.704039,9.22583,2.550338,9.22583,3.732392,9.22625,0.02387585,9.22625,2.482839
9.22958,0.01362913,9.23,0.01472344,9.23,1.181307,9.23042,3.341922,,,,,9.2329,4.64236,9.23167,3.785963,,,,,9.23208,3.691803,,,9.23208,4.126244,9.23083,0.8743036,,,9.23125,0.5507859,,,9.23125,2.775219,9.23,3.766415,9.23167,3.510744,,,9.23125,0.06461401,,,9.22792,0.06675288,9.22833,0.01760844,9.22875,0.070384,9.22875,3.568394,,,9.2275,0.0198468,,,9.23125,0.06849383,9.23125,2.49617,9.22833,2.338838,9.22833,2.344359,9.22708,1.317499,9.22708,2.707222,9.2325,2.552875,9.2325,3.740947,9.23292,0.02173697,9.23292,2.476124
9.23625,0.01343016,9.23667,0.01522085,9.23667,1.184889,9.23708,3.384152,,,,,9.2396,4.64226,9.23833,3.793325,,,,,9.23875,3.698916,,,9.23875,4.131566,9.2375,0.8791783,,,9.23792,0.4912455,,,9.23792,2.776313,9.23667,3.770792,9.23833,3.518802,,,9.23792,0.06446478,,,9.23458,0.06849383,9.235,0.01775766,9.23542,0.07162754,9.23542,3.573866,,,9.23417,0.01974731,,,9.23792,0.06884202,9.23792,2.503631,9.235,2.338888,9.235,2.347593,9.23375,1.319439,9.23375,2.715828,9.23917,2.55586,9.23917,3.749154,9.23958,0.01994628,9.23958,2.468812
9.24292,0.01338042,9.24333,0.01566852,9.24333,1.188669,9.24375,3.424542,,,,,9.2462,4.642459,9.245,3.800885,,,,,9.24542,3.706128,,,9.24542,4.136988,9.24417,0.8837545,,,9.24458,0.4388181,,,9.24458,2.778104,9.24333,3.775617,9.245,3.526462,,,9.24458,0.0643653,,,9.24125,0.07028452,9.24167,0.01790688,9.24208,0.07232392,9.24208,3.579437,,,9.24083,0.01964783,,,9.24458,0.06938918,9.24458,2.51149,9.24167,2.339485,9.24167,2.350129,9.24042,1.321528,9.24042,2.733685,9.24583,2.559491,9.24583,3.757163,9.24625,0.01855352,9.24625,2.460953
9.24958,0.01357939,9.25,0.01621568,9.25,1.192598,9.25042,3.462346,,,,,9.2529,4.642907,9.25167,3.808396,,,,,9.25208,3.71354,,,9.25208,4.142409,9.25083,0.8882809,,,9.25125,0.3927577,,,9.25125,2.780292,9.25,3.780939,9.25167,3.533725,,,9.25125,0.0643653,,,9.24792,0.07187624,9.24833,0.01795663,9.24875,0.0724234,9.24875,3.585107,,,9.2475,0.01954835,,,9.25125,0.06988659,9.25125,2.519797,9.24833,2.340281,9.24833,2.352368,9.24708,1.323717,9.24708,2.760446,9.2525,2.563768,9.2525,3.764674,9.25292,0.01795663,9.25292,2.452447
9.25625,0.01362913,9.25667,0.01716076,9.25667,1.196379,9.25708,3.497413,,,,,9.2596,4.643703,9.25833,3.815609,,,,,9.25875,3.721051,,,9.25875,4.14803,9.2575,0.8927577,,,9.25792,0.3523179,,,9.25792,2.78263,9.25667,3.78661,9.25833,3.540788,,,9.25792,0.0643653,,,9.25458,0.07316952,9.255,0.01810585,9.25542,0.07232392,9.25542,3.590828,,,9.25417,0.01934938,,,9.25792,0.07028452,9.25792,2.528402,9.255,2.341027,9.255,2.354407,9.25375,1.326055,9.25375,2.791236,9.25917,2.568394,9.25917,3.771339,9.25958,0.01800637,9.25958,2.443593
9.26292,0.01318146,9.26333,0.01820533,9.26333,1.200109,9.26375,3.529646,,,,,9.2662,4.644499,9.265,3.822423,,,,,9.26542,3.728512,,,9.26542,4.1538,9.26417,0.8973339,,,9.26458,0.3168026,,,9.26458,2.785217,9.26333,3.792529,9.265,3.547702,,,9.26458,0.06421608,,,9.26125,0.07406486,9.26167,0.01830481,9.26208,0.0724234,9.26208,3.596697,,,9.26083,0.01900119,,,9.26458,0.07053323,9.26458,2.536958,9.26167,2.341823,9.26167,2.356446,9.26042,1.328392,9.26042,2.820782,9.26583,2.573219,9.26583,3.777159,9.26625,0.01825507,9.26625,2.434739
9.26958,0.01258456,9.27,0.01905094,9.27,1.20379,9.27042,3.559142,,,,,9.2729,4.644996,9.27167,3.828989,,,,,9.27208,3.735973,,,9.27208,4.159769,9.27083,0.902109,,,9.27125,0.2854656,,,9.27125,2.787853,9.27,3.798647,9.27167,3.554268,,,9.27125,0.0637684,,,9.26792,0.0747115,9.26833,0.01875249,9.26875,0.07267211,9.26875,3.602716,,,9.2675,0.01855352,,,9.27125,0.07048349,9.27125,2.545414,9.26833,2.342618,9.26833,2.359083,9.26708,1.33068,9.26708,2.845404,9.2725,2.578392,9.2725,3.782183,9.27292,0.01820533,9.27292,2.426134
9.27625,0.01258456,9.27667,0.01964783,9.27667,1.207372,9.27708,3.585903,,,,,9.2796,4.645593,9.27833,3.835107,,,,,9.27875,3.743185,,,9.27875,4.165987,9.2775,0.9070334,,,9.27792,0.2579586,,,9.27792,2.790241,9.27667,3.804666,9.27833,3.559988,,,9.27792,0.06327099,,,9.27458,0.07540788,9.275,0.01910068,9.27542,0.07292081,9.27542,3.608585,,,9.27417,0.01795663,,,9.27792,0.07043374,9.27792,2.554019,9.275,2.343464,9.275,2.362465,9.27375,1.333168,9.27375,2.862366,9.27917,2.583516,9.27917,3.786062,9.27958,0.01800637,9.27958,2.417728
9.28292,0.01303223,9.28333,0.01999602,9.28333,1.210903,9.28375,3.610476,,,,,9.2863,4.64609,9.285,3.84048,,,,,9.28542,3.750298,,,9.28542,4.172702,9.28417,0.9117589,,,9.28458,0.2340828,,,9.28458,2.792031,9.28333,3.810187,9.285,3.564863,,,9.28458,0.06302228,,,9.28125,0.07600478,9.28167,0.01905094,9.28208,0.07356745,9.28208,3.614007,,,9.28083,0.01745921,,,9.28458,0.0701353,9.28458,2.562923,9.28167,2.344359,9.28167,2.366693,9.28042,1.335854,9.28042,2.869628,9.28583,2.58839,9.28583,3.788898,9.28625,0.0178074,9.28625,2.409968
9.28958,0.01352965,9.29,0.0200955,9.29,1.214485,9.29042,3.633456,,,,,9.2929,4.646588,9.29167,3.845056,,,,,9.29208,3.756964,,,9.29208,4.179715,9.29083,0.9163351,,,9.29125,0.2134401,,,9.29125,2.793076,9.29,3.815211,9.29167,3.56914,,,9.29125,0.06297254,,,9.28792,0.07655193,9.28833,0.01855352,9.28875,0.07476124,9.28875,3.619031,,,9.2875,0.01721051,,,9.29125,0.06978711,9.29125,2.572324,9.28833,2.345603,9.28833,2.371319,9.28708,1.338639,9.28708,2.869479,9.2925,2.592967,9.2925,3.791086,9.29292,0.01740947,9.29292,2.403502
9.29625,0.01392758,9.29667,0.01964783,9.29667,1.217967,9.29708,3.655342,,,,,9.2996,4.646936,9.29833,3.849085,,,,,9.29875,3.762982,,,9.29875,4.186679,9.2975,0.9208615,,,9.29792,0.1954835,,,9.29792,2.793424,9.29667,3.819936,9.29833,3.572821,,,9.29792,0.06302228,,,9.29458,0.07704934,9.295,0.01760844,9.29542,0.07620374,9.29542,3.623657,,,9.29417,0.01730999,,,9.29792,0.0695384,9.29792,2.582819,9.295,2.347394,9.295,2.376194,9.29375,1.341624,9.29375,2.867986,9.29917,2.597642,9.29917,3.793225,9.29958,0.01686232,9.29958,2.398727
9.30292,0.01442499,9.30333,0.01875249,9.30333,1.22115,9.30375,3.676383,,,,,9.3063,4.647384,9.305,3.852766,,,,,9.30542,3.768504,,,9.30542,4.193096,9.30417,0.9252885,,,9.30458,0.1797652,,,9.30458,2.793175,9.30333,3.824712,9.305,3.575607,,,9.30458,0.06307203,,,9.30125,0.07779546,9.30167,0.01651413,9.30208,0.07749702,9.30208,3.627587,,,9.30083,0.01765818,,,9.30458,0.06958814,9.30458,2.594708,9.30167,2.349731,9.30167,2.380869,9.30042,1.344807,9.30042,2.868136,9.30583,2.602616,9.30583,3.795563,9.30625,0.01626542,9.30625,2.395493
9.30958,0.01487266,9.31,0.01730999,9.31,1.224035,9.31042,3.697025,,,,,9.3129,4.647981,9.31167,3.855999,,,,,9.31208,3.773478,,,9.31208,4.199513,9.31083,0.929616,,,9.31125,0.1660864,,,9.31125,2.793325,9.31,3.829686,9.31167,3.577248,,,9.31125,0.06317151,,,9.30792,0.07879029,9.30833,0.01541982,9.30875,0.07869081,9.30875,3.630372,,,9.3075,0.01800637,,,9.31125,0.06968762,9.31125,2.608038,9.30833,2.352417,9.30833,2.384998,9.30708,1.348438,9.30708,2.867489,9.3125,2.60764,9.3125,3.798199,9.31292,0.01596697,9.31292,2.393305
9.31625,0.0149224,9.31667,0.01566852,9.31667,1.227069,9.31708,3.717867,,,,,9.3196,4.648478,9.31833,3.858585,,,,,9.31875,3.778054,,,9.31875,4.206029,9.3175,0.9337445,,,9.31792,0.1542977,,,9.31792,2.794568,9.31667,3.834958,9.31833,3.578193,,,9.31792,0.06327099,,,9.31458,0.07983486,9.315,0.01462396,9.31542,0.07973538,9.31542,3.632014,,,9.31417,0.01800637,,,9.31792,0.06963788,9.31792,2.622165,9.315,2.355452,9.315,2.388281,9.31375,1.352467,9.31375,2.862614,9.31917,2.612714,9.31917,3.801234,9.31958,0.0161162,9.31958,2.391912
