Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu
14.6575,4.101728,,,,,,,,,,,,,,,,,,,14.6558,2.262241,14.6562,32.18889,14.6562,1.787315,,,,,,,,,,,,,,,,,14.6558,5.677591,,,,,,,,,,,,,,,,,,,,,,,14.6542,3.286032,,,,,,,,,14.6583,2.742843,,
14.6642,4.104245,,,,,,,,,,,,,,,,,,,14.6625,2.264363,14.6629,55.90893,14.6629,1.789042,,,,,,,,,,,,,,,,,14.6625,5.699013,,,,,,,,,,,,,,,,,,,,,,,14.6608,3.291264,,,,,,,,,14.665,2.74773,,
14.6708,4.10612,,,,,,,,,,,,,,,,,,,14.6692,2.266387,14.6696,86.35336,14.6696,1.791313,,,,,,,,,,,,,,,,,14.6692,5.71999,,,,,,,,,,,,,,,,,,,,,,,14.6675,3.29768,,,,,,,,,14.6717,2.75311,,
14.6775,4.1077,,,,,,,,,,,,,,,,,,,14.6758,2.268213,14.6762,119.1428,14.6762,1.794274,,,,,,,,,,,,,,,,,14.6758,5.740573,,,,,,,,,,,,,,,,,,,,,,,14.6742,3.304886,,,,,,,,,14.6783,2.75923,,
14.6842,4.109526,,,,,,,,,,,,,,,,,,,14.6825,2.269645,14.6829,148.2005,14.6829,1.797828,,,,,,,,,,,,,,,,,14.6825,5.760365,,,,,,,,,,,,,,,,,,,,,,,14.6808,3.312586,,,,,,,,,14.685,2.766041,,
14.6908,4.111747,,,,,,,,,,,,,,,,,,,14.6892,2.270681,14.6896,166.8211,14.6896,1.801974,,,,,,,,,,,,,,,,,14.6892,5.778825,,,,,,,,,,,,,,,,,,,,,,,14.6875,3.320533,,,,,,,,,14.6917,2.7731,,
14.6975,4.114314,,,,,,,,,,,,,,,,,,,14.6958,2.271175,14.6962,169.89,14.6962,1.806269,,,,,,,,,,,,,,,,,14.6958,5.795805,,,,,,,,,,,,,,,,,,,,,,,14.6942,3.328529,,,,,,,,,14.6983,2.780207,,
14.7042,4.116881,,,,,,,,,,,,,,,,,,,14.7025,2.270928,14.7029,156.6866,14.7029,1.810316,,,,,,,,,,,,,,,,,14.7025,5.811599,,,,,,,,,,,,,,,,,,,,,,,14.7008,3.336426,,,,,,,,,14.705,2.787266,,
14.7108,4.1192,,,,,,,,,,,,,,,,,,,14.7092,2.269891,14.7096,131.3188,14.7096,1.814067,,,,,,,,,,,,,,,,,14.7092,5.826209,,,,,,,,,,,,,,,,,,,,,,,14.7075,3.344225,,,,,,,,,14.7117,2.793731,,
14.7175,4.121224,,,,,,,,,,,,,,,,,,,14.7158,2.268016,14.7163,100.1166,14.7163,1.817621,,,,,,,,,,,,,,,,,14.7158,5.839289,,,,,,,,,,,,,,,,,,,,,,,14.7142,3.351777,,,,,,,,,14.7183,2.798865,,
14.7242,4.122902,,,,,,,,,,,,,,,,,,,14.7225,2.265696,14.7229,69.2888,14.7229,1.820977,,,,,,,,,,,,,,,,,14.7225,5.851135,,,,,,,,,,,,,,,,,,,,,,,14.7208,3.359082,,,,,,,,,14.725,2.802122,,
14.7308,4.12463,,,,,,,,,,,,,,,,,,,14.7292,2.262932,14.7296,43.73495,14.7296,1.823889,,,,,,,,,,,,,,,,,14.7292,5.862192,,,,,,,,,,,,,,,,,,,,,,,14.7275,3.366041,,,,,,,,,14.7317,2.803801,,
14.7375,4.126505,,,,,,,,,,,,,,,,,,,14.7358,2.259724,14.7363,26.04867,14.7363,1.825962,,,,,,,,,,,,,,,,,14.7358,5.872655,,,,,,,,,,,,,,,,,,,,,,,14.7342,3.372754,,,,,,,,,14.7383,2.804344,,
14.7442,4.128727,,,,,,,,,,,,,,,,,,,14.7425,2.256071,14.7429,15.90844,14.7429,1.827443,,,,,,,,,,,,,,,,,14.7425,5.882231,,,,,,,,,,,,,,,,,,,,,,,14.7408,3.379121,,,,,,,,,14.745,2.804442,,
14.7508,4.131787,,,,,,,,,,,,,,,,,,,14.7492,2.252221,14.7496,10.92966,14.7496,1.828233,,,,,,,,,,,,,,,,,14.7492,5.890967,,,,,,,,,,,,,,,,,,,,,,,14.7475,3.385044,,,,,,,,,14.7517,2.804393,,
14.7575,4.136032,,,,,,,,,,,,,,,,,,,14.7558,2.248667,14.7562,8.645558,14.7562,1.828529,,,,,,,,,,,,,,,,,14.7558,5.899358,,,,,,,,,,,,,,,,,,,,,,,14.7542,3.390671,,,,,,,,,14.7583,2.80464,,
14.7642,4.141609,,,,,,,,,,,,,,,,,,,14.7625,2.245558,14.7629,7.538894,14.7629,1.828233,,,,,,,,,,,,,,,,,14.7625,5.907502,,,,,,,,,,,,,,,,,,,,,,,14.7608,3.396298,,,,,,,,,14.765,2.805331,,
14.7708,4.148124,,,,,,,,,,,,,,,,,,,14.7692,2.242991,14.7696,6.913672,14.7696,1.827493,,,,,,,,,,,,,,,,,14.7692,5.915104,,,,,,,,,,,,,,,,,,,,,,,14.7675,3.401925,,,,,,,,,14.7717,2.806614,,
14.7775,4.155726,,,,,,,,,,,,,,,,,,,14.7758,2.240869,14.7762,6.500099,14.7762,1.826851,,,,,,,,,,,,,,,,,14.7758,5.922211,,,,,,,,,,,,,,,,,,,,,,,14.7742,3.407404,,,,,,,,,14.7783,2.808193,,
14.7842,4.164314,,,,,,,,,,,,,,,,,,,14.7825,2.238993,14.7829,6.197828,14.7829,1.826604,,,,,,,,,,,,,,,,,14.7825,5.928924,,,,,,,,,,,,,,,,,,,,,,,14.7808,3.412734,,,,,,,,,14.785,2.809576,,
14.7908,4.173248,,,,,,,,,,,,,,,,,,,14.7892,2.237414,14.7896,5.965597,14.7896,1.826851,,,,,,,,,,,,,,,,,14.7892,5.935291,,,,,,,,,,,,,,,,,,,,,,,14.7875,3.418016,,,,,,,,,14.7917,2.810809,,
14.7975,4.182034,,,,,,,,,,,,,,,,,,,14.7958,2.236081,14.7963,5.783564,14.7963,1.827098,,,,,,,,,,,,,,,,,14.7958,5.941362,,,,,,,,,,,,,,,,,,,,,,,14.7942,3.42305,,,,,,,,,14.7983,2.812192,,
14.8042,4.190573,,,,,,,,,,,,,,,,,,,14.8025,2.234748,14.8029,5.640375,14.8029,1.827147,,,,,,,,,,,,,,,,,14.8025,5.947335,,,,,,,,,,,,,,,,,,,,,,,14.8008,3.427591,,,,,,,,,14.805,2.813771,,
14.8108,4.199013,,,,,,,,,,,,,,,,,,,14.8092,2.233366,14.8096,5.528184,14.8096,1.827246,,,,,,,,,,,,,,,,,14.8092,5.953899,,,,,,,,,,,,,,,,,,,,,,,14.8075,3.431688,,,,,,,,,14.8117,2.815548,,
14.8175,4.207157,,,,,,,,,,,,,,,,,,,14.8158,2.232083,14.8163,5.44077,14.8163,1.827789,,,,,,,,,,,,,,,,,14.8158,5.960859,,,,,,,,,,,,,,,,,,,,,,,14.8142,3.435686,,,,,,,,,14.8183,2.817621,,
14.8242,4.215054,,,,,,,,,,,,,,,,,,,14.8225,2.2308,14.8229,5.373445,14.8229,1.828727,,,,,,,,,,,,,,,,,14.8225,5.96846,,,,,,,,,,,,,,,,,,,,,,,14.8208,3.439783,,,,,,,,,14.825,2.820385,,
14.8308,4.222754,,,,,,,,,,,,,,,,,,,14.8292,2.229171,14.8296,5.322458,14.8296,1.829961,,,,,,,,,,,,,,,,,14.8292,5.976505,,,,,,,,,,,,,,,,,,,,,,,14.8275,3.443781,,,,,,,,,14.8317,2.823692,,
14.8375,4.230257,,,,,,,,,,,,,,,,,,,14.8358,2.227196,14.8362,5.284452,14.8362,1.832034,,,,,,,,,,,,,,,,,14.8358,5.984847,,,,,,,,,,,,,,,,,,,,,,,14.8342,3.447828,,,,,,,,,14.8383,2.827295,,
14.8442,4.237216,,,,,,,,,,,,,,,,,,,14.8425,2.224827,14.8429,5.256219,14.8429,1.835242,,,,,,,,,,,,,,,,,14.8425,5.99309,,,,,,,,,,,,,,,,,,,,,,,14.8408,3.452073,,,,,,,,,14.845,2.831096,,
14.8508,4.24383,,,,,,,,,,,,,,,,,,,14.8492,2.221816,14.8496,5.23539,14.8496,1.839585,,,,,,,,,,,,,,,,,14.8492,6.000987,,,,,,,,,,,,,,,,,,,,,,,14.8475,3.456565,,,,,,,,,14.8517,2.834946,,
14.8575,4.250444,,,,,,,,,,,,,,,,,,,14.8558,2.218065,14.8562,5.220188,14.8562,1.84536,,,,,,,,,,,,,,,,,14.8558,6.008835,,,,,,,,,,,,,,,,,,,,,,,14.8542,3.461106,,,,,,,,,14.8583,2.83845,,
14.8642,4.257108,,,,,,,,,,,,,,,,,,,14.8625,2.21387,14.8629,5.208983,14.8629,1.853356,,,,,,,,,,,,,,,,,14.8625,6.016436,,,,,,,,,,,,,,,,,,,,,,,14.8608,3.465647,,,,,,,,,14.865,2.841412,,
14.8708,4.263722,,,,,,,,,,,,,,,,,,,14.8692,2.209674,14.8696,5.200444,14.8696,1.866091,,,,,,,,,,,,,,,,,14.8692,6.023692,,,,,,,,,,,,,,,,,,,,,,,14.8675,3.470089,,,,,,,,,14.8717,2.843978,,
14.8775,4.26999,,,,,,,,,,,,,,,,,,,14.8758,2.205183,14.8763,5.193534,14.8763,1.887759,,,,,,,,,,,,,,,,,14.8758,6.030849,,,,,,,,,,,,,,,,,,,,,,,14.8742,3.474482,,,,,,,,,14.8783,2.846347,,
14.8842,4.275666,,,,,,,,,,,,,,,,,,,14.8825,2.200247,14.8829,5.187957,14.8829,1.926752,,,,,,,,,,,,,,,,,14.8825,6.037907,,,,,,,,,,,,,,,,,,,,,,,14.8808,3.478924,,,,,,,,,14.885,2.848569,,
14.8908,4.280503,,,,,,,,,,,,,,,,,,,14.8892,2.195262,14.8896,5.18381,14.8896,1.998519,,,,,,,,,,,,,,,,,14.8892,6.044768,,,,,,,,,,,,,,,,,,,,,,,14.8875,3.483465,,,,,,,,,14.8917,2.850938,,
14.8975,4.284156,,,,,,,,,,,,,,,,,,,14.8958,2.190622,14.8963,5.181145,14.8963,2.129072,,,,,,,,,,,,,,,,,14.8958,6.051185,,,,,,,,,,,,,,,,,,,,,,,14.8942,3.488154,,,,,,,,,14.8983,2.853455,,
14.9042,4.286575,,,,,,,,,,,,,,,,,,,14.9025,2.186081,14.9029,5.180059,14.9029,2.361402,,,,,,,,,,,,,,,,,14.9025,6.057009,,,,,,,,,,,,,,,,,,,,,,,14.9008,3.492794,,,,,,,,,14.905,2.856269,,
14.9108,4.288154,,,,,,,,,,,,,,,,,,,14.9092,2.181589,14.9096,5.1808,14.9096,2.761254,,,,,,,,,,,,,,,,,14.9092,6.062438,,,,,,,,,,,,,,,,,,,,,,,14.9075,3.497483,,,,,,,,,14.9117,2.859082,,
14.9175,4.289585,,,,,,,,,,,,,,,,,,,14.9158,2.177542,14.9162,5.183514,14.9162,3.425271,,,,,,,,,,,,,,,,,14.9158,6.067423,,,,,,,,,,,,,,,,,,,,,,,14.9142,3.502567,,,,,,,,,14.9183,2.861747,,
14.9242,4.291362,,,,,,,,,,,,,,,,,,,14.9225,2.174334,14.9229,5.188302,14.9229,4.487068,,,,,,,,,,,,,,,,,14.9225,6.072014,,,,,,,,,,,,,,,,,,,,,,,14.9208,3.508144,,,,,,,,,14.925,2.864215,,
14.9308,4.293485,,,,,,,,,,,,,,,,,,,14.9292,2.171915,14.9296,5.195114,14.9296,6.119595,,,,,,,,,,,,,,,,,14.9292,6.076456,,,,,,,,,,,,,,,,,,,,,,,14.9275,3.514166,,,,,,,,,14.9317,2.866486,,
14.9375,4.296051,,,,,,,,,,,,,,,,,,,14.9358,2.170138,14.9362,5.203751,14.9362,8.53154,,,,,,,,,,,,,,,,,14.9358,6.08075,,,,,,,,,,,,,,,,,,,,,,,14.9342,3.520533,,,,,,,,,14.9383,2.868806,,
14.9442,4.298963,,,,,,,,,,,,,,,,,,,14.9425,2.1692,14.9429,5.213771,14.9429,11.95326,,,,,,,,,,,,,,,,,14.9425,6.084748,,,,,,,,,,,,,,,,,,,,,,,14.9408,3.527443,,,,,,,,,14.945,2.871224,,
14.9508,4.302073,,,,,,,,,,,,,,,,,,,14.9492,2.169299,14.9496,5.224038,14.9496,16.6118,,,,,,,,,,,,,,,,,14.9492,6.088598,,,,,,,,,,,,,,,,,,,,,,,14.9475,3.534501,,,,,,,,,14.9517,2.87384,,
14.9575,4.305528,,,,,,,,,,,,,,,,,,,14.9558,2.170533,14.9563,5.233218,14.9563,22.69156,,,,,,,,,,,,,,,,,14.9558,6.092646,,,,,,,,,,,,,,,,,,,,,,,14.9542,3.541658,,,,,,,,,14.9583,2.876752,,
14.9642,4.309526,,,,,,,,,,,,,,,,,,,14.9625,2.172952,14.9629,5.240079,14.9629,30.28934,,,,,,,,,,,,,,,,,14.9625,6.096989,,,,,,,,,,,,,,,,,,,,,,,14.9608,3.548865,,,,,,,,,14.965,2.880207,,
14.9708,4.314265,,,,,,,,,,,,,,,,,,,14.9692,2.176555,14.9696,5.244373,14.9696,39.36693,,,,,,,,,,,,,,,,,14.9692,6.101382,,,,,,,,,,,,,,,,,,,,,,,14.9675,3.556367,,,,,,,,,14.9717,2.88381,,
14.9775,4.319348,,,,,,,,,,,,,,,,,,,14.9758,2.180997,14.9763,5.246101,14.9763,49.71278,,,,,,,,,,,,,,,,,14.9758,6.105824,,,,,,,,,,,,,,,,,,,,,,,14.9742,3.564265,,,,,,,,,14.9783,2.887266,,
14.9842,4.324482,,,,,,,,,,,,,,,,,,,14.9825,2.186081,14.9829,5.245953,14.9829,60.92419,,,,,,,,,,,,,,,,,14.9825,6.110415,,,,,,,,,,,,,,,,,,,,,,,14.9808,3.572655,,,,,,,,,14.985,2.890671,,
14.9908,4.329467,,,,,,,,,,,,,,,,,,,14.9892,2.19151,14.9896,5.245163,14.9896,72.42167,,,,,,,,,,,,,,,,,14.9892,6.115153,,,,,,,,,,,,,,,,,,,,,,,14.9875,3.581688,,,,,,,,,14.9917,2.894373,,
14.9975,4.334156,,,,,,,,,,,,,,,,,,,14.9958,2.19689,14.9962,5.244867,14.9962,83.49482,,,,,,,,,,,,,,,,,14.9958,6.120138,,,,,,,,,,,,,,,,,,,,,,,14.9942,3.591214,,,,,,,,,14.9983,2.898322,,
15.0042,4.338253,,,,,,,,,,,,,,,,,,,15.0025,2.201876,15.0029,5.245706,15.0029,93.37083,,,,,,,,,,,,,,,,,15.0025,6.125222,,,,,,,,,,,,,,,,,,,,,,,15.0008,3.600839,,,,,,,,,15.005,2.902369,,
15.0108,4.341708,,,,,,,,,,,,,,,,,,,15.0092,2.20612,15.0096,5.247433,15.0096,101.3013,,,,,,,,,,,,,,,,,15.0092,6.130503,,,,,,,,,,,,,,,,,,,,,,,15.0075,3.610069,,,,,,,,,15.0117,2.906713,,
15.0175,4.344719,,,,,,,,,,,,,,,,,,,15.0158,2.209674,15.0162,5.250099,15.0162,106.6504,,,,,,,,,,,,,,,,,15.0158,6.135933,,,,,,,,,,,,,,,,,,,,,,,15.0142,3.618559,,,,,,,,,15.0183,2.911698,,
15.0242,4.347483,,,,,,,,,,,,,,,,,,,15.0225,2.212389,15.0229,5.253455,15.0229,108.9746,,,,,,,,,,,,,,,,,15.0225,6.141658,,,,,,,,,,,,,,,,,,,,,,,15.0208,3.626111,,,,,,,,,15.025,2.917029,,
15.0308,4.350444,,,,,,,,,,,,,,,,,,,15.0292,2.214166,15.0296,5.25691,15.0296,108.0744,,,,,,,,,,,,,,,,,15.0292,6.147927,,,,,,,,,,,,,,,,,,,,,,,15.0275,3.633416,,,,,,,,,15.0317,2.922063,,
15.0375,4.353653,,,,,,,,,,,,,,,,,,,15.0358,2.214758,15.0363,5.259526,15.0363,104.0238,,,,,,,,,,,,,,,,,15.0358,6.154393,,,,,,,,,,,,,,,,,,,,,,,15.0342,3.640424,,,,,,,,,15.0383,2.926752,,
15.0442,4.357058,,,,,,,,,,,,,,,,,,,15.0425,2.214067,15.0429,5.260711,15.0429,97.16535,,,,,,,,,,,,,,,,,15.0425,6.160809,,,,,,,,,,,,,,,,,,,,,,,15.0408,3.64694,,,,,,,,,15.045,2.931046,,
15.0508,4.360908,,,,,,,,,,,,,,,,,,,15.0492,2.21234,15.0496,5.260711,15.0496,88.06777,,,,,,,,,,,,,,,,,15.0492,6.166831,,,,,,,,,,,,,,,,,,,,,,,15.0475,3.652665,,,,,,,,,15.0517,2.934995,,
15.0575,4.365548,,,,,,,,,,,,,,,,,,,15.0558,2.209872,15.0563,5.260365,15.0563,77.45459,,,,,,,,,,,,,,,,,15.0558,6.172655,,,,,,,,,,,,,,,,,,,,,,,15.0542,3.657601,,,,,,,,,15.0583,2.938549,,
15.0642,4.371076,,,,,,,,,,,,,,,,,,,15.0625,2.207157,15.0629,5.260267,15.0629,66.11338,,,,,,,,,,,,,,,,,15.0625,6.178134,,,,,,,,,,,,,,,,,,,,,,,15.0608,3.662241,,,,,,,,,15.065,2.941757,,
15.0708,4.376999,,,,,,,,,,,,,,,,,,,15.0692,2.204442,15.0696,5.261056,15.0696,54.80395,,,,,,,,,,,,,,,,,15.0692,6.183366,,,,,,,,,,,,,,,,,,,,,,,15.0675,3.666338,,,,,,,,,15.0717,2.944916,,
15.0775,4.382873,,,,,,,,,,,,,,,,,,,15.0758,2.201876,15.0762,5.263574,15.0762,44.17103,,,,,,,,,,,,,,,,,15.0758,6.188401,,,,,,,,,,,,,,,,,,,,,,,15.0742,3.669694,,,,,,,,,15.0783,2.947779,,
15.0842,4.388401,,,,,,,,,,,,,,,,,,,15.0825,2.199457,15.0829,5.268361,15.0829,34.68455,,,,,,,,,,,,,,,,,15.0825,6.19309,,,,,,,,,,,,,,,,,,,,,,,15.0808,3.672211,,,,,,,,,15.085,2.950247,,
15.0908,4.393139,,,,,,,,,,,,,,,,,,,15.0892,2.19694,15.0896,5.27542,15.0896,26.6156,,,,,,,,,,,,,,,,,15.0892,6.197581,,,,,,,,,,,,,,,,,,,,,,,15.0875,3.674284,,,,,,,,,15.0917,2.952616,,
15.0975,4.396644,,,,,,,,,,,,,,,,,,,15.0958,2.194126,15.0962,5.283613,15.0962,20.04886,,,,,,,,,,,,,,,,,15.0958,6.201876,,,,,,,,,,,,,,,,,,,,,,,15.0942,3.675913,,,,,,,,,15.0983,2.955035,,
15.1042,4.398717,,,,,,,,,,,,,,,,,,,15.1025,2.190819,15.1029,5.292794,15.1029,14.91905,,,,,,,,,,,,,,,,,15.1025,6.205824,,,,,,,,,,,,,,,,,,,,,,,15.1008,3.676604,,,,,,,,,15.105,2.957354,,
15.1108,4.399951,,,,,,,,,,,,,,,,,,,15.1092,2.187019,15.1096,5.303011,15.1096,11.05967,,,,,,,,,,,,,,,,,15.1092,6.209131,,,,,,,,,,,,,,,,,,,,,,,15.1075,3.676357,,,,,,,,,15.1117,2.959477,,
15.1175,4.40074,,,,,,,,,,,,,,,,,,,15.1158,2.18307,15.1163,5.31461,15.1163,8.25306,,,,,,,,,,,,,,,,,15.1158,6.212043,,,,,,,,,,,,,,,,,,,,,,,15.1142,3.675518,,,,,,,,,15.1183,2.961451,,
15.1242,4.401431,,,,,,,,,,,,,,,,,,,15.1225,2.17922,15.1229,5.32769,15.1229,6.271619,,,,,,,,,,,,,,,,,15.1225,6.215054,,,,,,,,,,,,,,,,,,,,,,,15.1208,3.674679,,,,,,,,,15.125,2.963524,,
15.1308,4.402369,,,,,,,,,,,,,,,,,,,15.1292,2.176061,15.1296,5.341955,15.1296,4.907058,,,,,,,,,,,,,,,,,15.1292,6.218312,,,,,,,,,,,,,,,,,,,,,,,15.1275,3.673791,,,,,,,,,15.1317,2.965597,,
15.1375,4.403751,,,,,,,,,,,,,,,,,,,15.1358,2.173643,15.1363,5.357157,15.1363,3.984699,,,,,,,,,,,,,,,,,15.1358,6.221816,,,,,,,,,,,,,,,,,,,,,,,15.1342,3.67305,,,,,,,,,15.1383,2.967473,,
15.1442,4.406071,,,,,,,,,,,,,,,,,,,15.1425,2.172113,15.1429,5.372409,15.1429,3.367818,,,,,,,,,,,,,,,,,15.1425,6.225568,,,,,,,,,,,,,,,,,,,,,,,15.1408,3.672705,,,,,,,,,15.145,2.969102,,
15.1508,4.409427,,,,,,,,,,,,,,,,,,,15.1492,2.17157,15.1496,5.38692,15.1496,2.955479,,,,,,,,,,,,,,,,,15.1492,6.229763,,,,,,,,,,,,,,,,,,,,,,,15.1475,3.672952,,,,,,,,,15.1517,2.970434,,
15.1575,4.413623,,,,,,,,,,,,,,,,,,,15.1558,2.171915,15.1562,5.399901,15.1562,2.676851,,,,,,,,,,,,,,,,,15.1558,6.234107,,,,,,,,,,,,,,,,,,,,,,,15.1542,3.673692,,,,,,,,,15.1583,2.971816,,
15.1642,4.418213,,,,,,,,,,,,,,,,,,,15.1625,2.173248,15.1629,5.410809,15.1629,2.485192,,,,,,,,,,,,,,,,,15.1625,6.238253,,,,,,,,,,,,,,,,,,,,,,,15.1608,3.674975,,,,,,,,,15.165,2.973198,,
15.1708,4.422902,,,,,,,,,,,,,,,,,,,15.1692,2.175469,15.1696,5.419497,15.1696,2.350148,,,,,,,,,,,,,,,,,15.1692,6.242448,,,,,,,,,,,,,,,,,,,,,,,15.1675,3.677098,,,,,,,,,15.1717,2.97463,,
15.1775,4.427394,,,,,,,,,,,,,,,,,,,15.1758,2.178628,15.1762,5.426209,15.1762,2.252221,,,,,,,,,,,,,,,,,15.1758,6.246742,,,,,,,,,,,,,,,,,,,,,,,15.1742,3.680306,,,,,,,,,15.1783,2.976061,,
15.1842,4.431441,,,,,,,,,,,,,,,,,,,15.1825,2.18233,15.1829,5.431836,15.1829,2.179418,,,,,,,,,,,,,,,,,15.1825,6.250839,,,,,,,,,,,,,,,,,,,,,,,15.1808,3.684551,,,,,,,,,15.185,2.977591,,
15.1908,4.434995,,,,,,,,,,,,,,,,,,,15.1892,2.18613,15.1896,5.436969,15.1896,2.124383,,,,,,,,,,,,,,,,,15.1892,6.25459,,,,,,,,,,,,,,,,,,,,,,,15.1875,3.689388,,,,,,,,,15.1917,2.979516,,
15.1975,4.438203,,,,,,,,,,,,,,,,,,,15.1958,2.189832,15.1962,5.441708,15.1962,2.082922,,,,,,,,,,,,,,,,,15.1958,6.258243,,,,,,,,,,,,,,,,,,,,,,,15.1942,3.695015,,,,,,,,,15.1983,2.981639,,
15.2042,4.441264,,,,,,,,,,,,,,,,,,,15.2025,2.193337,15.2029,5.445854,15.2029,2.051974,,,,,,,,,,,,,,,,,15.2025,6.261994,,,,,,,,,,,,,,,,,,,,,,,15.2008,3.701283,,,,,,,,,15.205,2.984008,,
15.2108,4.444719,,,,,,,,,,,,,,,,,,,15.2092,2.196446,15.2096,5.449309,15.2096,2.02922,,,,,,,,,,,,,,,,,15.2092,6.265499,,,,,,,,,,,,,,,,,,,,,,,15.2075,3.70849,,,,,,,,,15.2117,2.986476,,
15.2175,4.448865,,,,,,,,,,,,,,,,,,,15.2158,2.199013,15.2163,5.45232,15.2163,2.012883,,,,,,,,,,,,,,,,,15.2158,6.268756,,,,,,,,,,,,,,,,,,,,,,,15.2142,3.716634,,,,,,,,,15.2183,2.988845,,
15.2242,4.453159,,,,,,,,,,,,,,,,,,,15.2225,2.201086,15.2229,5.454936,15.2229,2.001431,,,,,,,,,,,,,,,,,15.2225,6.271767,,,,,,,,,,,,,,,,,,,,,,,15.2208,3.725814,,,,,,,,,15.225,2.991264,,
15.2308,4.457404,,,,,,,,,,,,,,,,,,,15.2292,2.202567,15.2296,5.457305,15.2296,1.993633,,,,,,,,,,,,,,,,,15.2292,6.274679,,,,,,,,,,,,,,,,,,,,,,,15.2275,3.735834,,,,,,,,,15.2317,2.993781,,
15.2375,4.461303,,,,,,,,,,,,,,,,,,,15.2358,2.203258,15.2363,5.459576,15.2363,1.988401,,,,,,,,,,,,,,,,,15.2358,6.277098,,,,,,,,,,,,,,,,,,,,,,,15.2342,3.746496,,,,,,,,,15.2383,2.996446,,
15.2442,4.465202,,,,,,,,,,,,,,,,,,,15.2425,2.20306,15.2429,5.462192,15.2429,1.984995,,,,,,,,,,,,,,,,,15.2425,6.279023,,,,,,,,,,,,,,,,,,,,,,,15.2408,3.757453,,,,,,,,,15.245,2.999062,,
15.2508,4.468904,,,,,,,,,,,,,,,,,,,15.2492,2.202172,15.2496,5.465449,15.2496,1.98307,,,,,,,,,,,,,,,,,15.2492,6.280602,,,,,,,,,,,,,,,,,,,,,,,15.2475,3.768115,,,,,,,,,15.2517,3.001283,,
15.2575,4.472162,,,,,,,,,,,,,,,,,,,15.2558,2.200888,15.2562,5.469102,15.2562,1.982231,,,,,,,,,,,,,,,,,15.2558,6.281984,,,,,,,,,,,,,,,,,,,,,,,15.2542,3.777937,,,,,,,,,15.2583,3.003554,,
15.2642,4.475568,,,,,,,,,,,,,,,,,,,15.2625,2.19926,15.2629,5.47305,15.2629,1.982182,,,,,,,,,,,,,,,,,15.2625,6.283317,,,,,,,,,,,,,,,,,,,,,,,15.2608,3.786821,,,,,,,,,15.265,3.005824,,
15.2708,4.479467,,,,,,,,,,,,,,,,,,,15.2692,2.197483,15.2696,5.477147,15.2696,1.982774,,,,,,,,,,,,,,,,,15.2692,6.284501,,,,,,,,,,,,,,,,,,,,,,,15.2675,3.794768,,,,,,,,,15.2717,3.008095,,
15.2775,4.483959,,,,,,,,,,,,,,,,,,,15.2758,2.195903,15.2762,5.481737,15.2762,1.984156,,,,,,,,,,,,,,,,,15.2758,6.285637,,,,,,,,,,,,,,,,,,,,,,,15.2742,3.801876,,,,,,,,,15.2783,3.010168,,
15.2842,4.488598,,,,,,,,,,,,,,,,,,,15.2825,2.194916,15.2829,5.487019,15.2829,1.98618,,,,,,,,,,,,,,,,,15.2825,6.286624,,,,,,,,,,,,,,,,,,,,,,,15.2808,3.80844,,,,,,,,,15.285,3.012142,,
